Date,DTE_7D,Smile_Level_7D,Smile_Skew_7D,Smile_Curv_7D,N_Points_7D,Fit_RMSE_7D,DTE_14D,Smile_Level_14D,Smile_Skew_14D,Smile_Curv_14D,N_Points_14D,Fit_RMSE_14D,DTE_30D,Smile_Level_30D,Smile_Skew_30D,Smile_Curv_30D,N_Points_30D,Fit_RMSE_30D,Skew_Term_Slope_30_14,Curv_Term_Slope_30_14,Skew_Term_Slope_14_7,Curv_Term_Slope_14_7,Skew_Term_Slope,Curv_Term_Slope
2022-08-04,7,0.17793654020872343,-0.5200454838491482,24.940292973053044,126.0,0.01822522169021888,14,0.17630734676882184,-0.4526893010829059,12.276482459155035,87.0,0.004292916813627729,28,0.16946294028573938,-0.5412394152307947,9.856699862377845,40.0,0.0030317739510272268,-0.08855011414788877,-2.419782596777191,0.06735618276624228,-12.663810513898008,-0.08855011414788877,-2.419782596777191
2022-08-12,6,0.12172493114672302,-0.5889178755624653,43.018945842156185,118.0,0.006715371817249276,13,0.13501528764499118,-0.5124949883347447,19.785321079707362,127.0,0.008972087524884667,27,0.15203445047847824,-0.4359889019029316,7.923625424276608,38.0,0.006370962675465932,0.07650608643181311,-11.861695655430754,0.07642288722772062,-23.233624762448823,0.07650608643181311,-11.861695655430754
2022-08-17,8,0.1334257455913629,-0.6399309383849288,36.22825978097536,125.0,0.010125856638642648,15,0.14248905568406842,-0.4270115663354261,15.57509312165436,88.0,0.0035472680948013544,22,0.14656947001117945,-0.34037886914993953,10.28273827437299,47.0,0.0032048115710960057,0.08663269718548655,-5.29235484728137,0.21291937204950268,-20.653166659320995,0.08663269718548655,-5.29235484728137
2022-08-18,7,0.13175561667754462,-0.47416865156691657,36.5650500447887,126.0,0.01353453058155079,14,0.13776200067644248,-0.3563777509409958,16.24316297374328,92.0,0.004018924052490002,28,0.15036885742179762,-0.40513189234581126,8.878184397567734,32.0,0.00391923580173108,-0.04875414140481549,-7.364978576175547,0.11779090062592079,-20.321887071045417,-0.04875414140481549,-7.364978576175547
2022-08-22,10,0.16887260166785947,-0.47295140150720005,22.749131541180432,113.0,0.017864096957611344,17,0.16327926627371284,-0.38626444408828153,13.342584034445196,77.0,0.003394463102263846,24,0.1602443619175827,-0.3639605005198839,10.840950815832999,37.0,0.005834456968639784,0.022303943568397655,-2.501633218612197,0.08668695741891852,-9.406547506735237,0.022303943568397655,-2.501633218612197
2022-08-24,8,0.1529446564102772,-0.45083524322416113,29.681139810547016,111.0,0.005641283227565541,15,0.15206959327167208,-0.3218087133353005,16.461256787713815,81.0,0.004819617144034847,29,0.1639294375955491,-0.2480947672751645,5.762203006328766,17.0,0.004415299746417878,0.07371394606013598,-10.699053781385048,0.12902652988886065,-13.219883022833201,0.07371394606013598,-10.699053781385048
2022-08-26,6,0.15618804740176923,-0.4835469355909503,31.92751170986805,125.0,0.017723276788219257,13,0.14934416338731102,-0.40806176244967096,17.829440397935848,100.0,0.00753079415663121,27,0.1531323685116139,-0.4684584196568835,9.075819017422731,29.0,0.005826895623195905,-0.060396657207212545,-8.753621380513117,0.07548517314127934,-14.098071311932202,-0.060396657207212545,-8.753621380513117
2022-08-29,10,0.17318998027825494,-0.4981661398564523,20.043658090277237,110.0,0.01168104280221502,17,0.1691860738404678,-0.48412531025067906,12.22134336322897,81.0,0.002232283148955688,31,0.1666492951179868,-0.4536476193795858,6.013003069203249,139.0,0.007250882904959699,0.030477690871093255,-6.208340294025721,0.014040829605773242,-7.822314727048267,0.030477690871093255,-6.208340294025721
2022-08-30,9,0.15685595499696037,-0.48533177942189387,24.97827897507974,121.0,0.0057947115658214,16,0.15555738003597305,-0.3963053800862312,15.859007514477481,86.0,0.007978339905860011,30,0.15501671435968553,-0.4303329260776053,7.741000878726693,129.0,0.005019228917242316,-0.03402754599137414,-8.118006635750788,0.0890263993356627,-9.119271460602258,-0.03402754599137414,-8.118006635750788
2022-09-02,6,0.16731970434786997,-0.45916369087788667,28.705876982364902,125.0,0.010454253931150105,13,0.1685402762757138,-0.48849654943239296,14.491152222400325,103.0,0.006283532985509302,27,0.1684435847114668,-0.4515365014172708,7.102975152444064,126.0,0.006408436080083176,0.03696004801512215,-7.388177069956261,-0.02933285855450629,-14.214724759964577,0.03696004801512215,-7.388177069956261
2022-09-05,10,0.18005070505882337,-0.6180542843815093,17.34341064614033,103.0,0.007043312630220861,17,0.17732330177840272,-0.6342224010374612,10.021430998859849,70.0,0.005568761413272251,31,0.17489217148105124,-0.6220810880807717,5.780744047718641,14.0,0.0032801606650276535,0.01214131295668952,-4.240686951141208,-0.01616811665595186,-7.321979647280482,0.01214131295668952,-4.240686951141208
2022-09-07,8,0.16912267262959396,-0.41847211693535247,22.93330930873592,110.0,0.0071615570878222875,15,0.17208401003301027,-0.5121797320583499,11.827205859995455,75.0,0.005857279350999999,22,0.16976840040823865,-0.46270267897076534,8.452978936691082,119.0,0.007217675265887815,0.049477053087584544,-3.3742269233043736,-0.09370761512299741,-11.106103448740466,0.049477053087584544,-3.3742269233043736
2022-09-09,6,0.1451256734720699,-0.5012359049418527,36.173863721742585,124.0,0.013197055617330755,13,0.14972373251532278,-0.4525375294115105,15.26214103130126,109.0,0.005967253387262439,27,0.15701580271400825,-0.4397514889847415,8.36277319976369,30.0,0.003451545832332997,0.012786040426769008,-6.899367831537569,0.048698375530342175,-20.911722690441323,0.012786040426769008,-6.899367831537569
2022-09-13,9,0.15161695549820686,-0.5419755405856566,24.190707127734253,99.0,0.005088068346951737,16,0.15013539006041116,-0.4908157605326451,14.490363202050203,116.0,0.008599986323502071,23,0.15677243054507267,-0.44724473850098956,11.107473619908735,36.0,0.004879657276202006,0.043571022031655526,-3.382889582141468,0.05115978005301147,-9.70034392568405,0.043571022031655526,-3.382889582141468
2022-09-14,8,0.17022258078518407,-0.7350908462037431,27.19367309926815,113.0,0.015857355416971915,15,0.16415010339940478,-0.5115135695425195,14.069315778944741,122.0,0.008822667004834694,29,0.16785594296142958,-0.5436967261747809,7.620142763549163,14.0,0.009042339900078073,-0.032183156632261456,-6.449173015395578,0.22357727666122362,-13.124357320323409,-0.032183156632261456,-6.449173015395578
2022-09-16,6,0.17816884715254624,-0.2710069637867172,29.76653119004372,131.0,0.014918605206219383,13,0.18684497137877967,-0.3996049990764814,14.016531049629718,136.0,0.014079136126693067,27,0.18855820681755425,-0.27098572005907207,4.67739885788721,22.0,0.003626803242081132,0.12861927901740933,-9.339132191742507,-0.1285980352897642,-15.750000140414004,0.12861927901740933,-9.339132191742507
2022-09-21,8,0.19509644266615853,-0.5270336225283804,18.833309383489123,124.0,0.009506330025605594,15,0.19038098203637974,-0.5134190302023882,8.758764824434877,80.0,0.005125575522858279,29,0.18466995734391572,-0.2556272967817803,5.676415905420683,18.0,0.0039062958793237975,0.2577917334206079,-3.082348919014194,0.013614592325992159,-10.074544559054246,0.2577917334206079,-3.082348919014194
2022-09-22,7,0.17281103448226293,-0.3620506724204422,24.830785933022895,134.0,0.019441234158975067,14,0.17267388702219136,-0.3468361509703384,12.86450028417961,93.0,0.007514679434194105,28,0.18171952701358,-0.22985817004952813,4.791521437322168,24.0,0.0040237750714066595,0.11697798092081024,-8.072978846857442,0.015214521450103824,-11.966285648843286,0.11697798092081024,-8.072978846857442
2022-09-26,10,0.2216395264341062,-0.3429543160641294,14.811025932962334,120.0,0.010222347645477642,17,0.21390955288745242,-0.3960605050504756,6.866035466724707,72.0,0.01029836593490094,31,0.20277494049936634,-0.28121224460062866,4.98343141701344,140.0,0.006965356574480472,0.11484826044984692,-1.8826040497112668,-0.05310618898634617,-7.944990466237627,0.11484826044984692,-1.8826040497112668
2022-09-28,8,0.20512676580371553,-0.24519926432128014,19.714918421766583,120.0,0.01260596138169165,15,0.21027419554060806,-0.5337332869988414,7.5894112917443195,79.0,0.010136050516634177,29,0.2078459194484572,-0.3600903859821983,4.619290472590263,138.0,0.00694223054627123,0.1736429010166431,-2.9701208191540562,-0.28853402267756123,-12.125507130022264,0.1736429010166431,-2.9701208191540562
2022-09-29,7,0.19410420864081207,-0.38259763571608896,22.132944089893943,139.0,0.01889622578480523,14,0.19968819649214298,-0.43744303322551925,8.731202463012742,88.0,0.006435334251520492,28,0.19536898762200322,-0.3746963369935997,6.2416809195369565,140.0,0.00813276771032619,0.06274669623191953,-2.489521543475786,-0.054845397509430294,-13.4017416268812,0.06274669623191953,-2.489521543475786
2022-09-30,6,0.17795876693667162,-0.5356276482468427,26.31661003721061,143.0,0.02156781774470737,13,0.18074029132383562,-0.46598029567436117,12.803590140611748,103.0,0.005925145968143594,27,0.18115863644078178,-0.38463397809164657,6.8026030626276714,149.0,0.008285335540730791,0.0813463175827146,-6.000987077984076,0.06964735257248156,-13.51301989659886,0.0813463175827146,-6.000987077984076
2022-10-04,9,0.1694958962747491,-0.46788722438309294,20.135445239498956,119.0,0.007882948707529642,16,0.1733904972958475,-0.5152364873390891,11.477217235307936,86.0,0.006905467758867752,23,0.17490472097629395,-0.4578793891608911,8.574929071405784,146.0,0.007835097477956729,0.05735709817819801,-2.9022881639021527,-0.047349262955996174,-8.65822800419102,0.05735709817819801,-2.9022881639021527
2022-10-06,7,0.160832592163147,-0.406041919376805,24.312514483647295,130.0,0.014318375553573836,14,0.16661739184792512,-0.4959418878571382,14.532261958583355,93.0,0.007291872560028319,28,0.1744635915007463,-0.5649649497717844,8.47690634239238,25.0,0.00499141441465777,-0.06902306191464613,-6.055355616190974,-0.08989996848033321,-9.78025252506394,-0.06902306191464613,-6.055355616190974
2022-10-07,6,0.1596131057454571,-0.3698222842252512,24.980646708992833,138.0,0.012514934564890999,13,0.15981325762190152,-0.3453545556586849,14.215632584620112,119.0,0.006923480358616766,27,0.1775640900407502,-0.49528792213131634,5.686361709457058,35.0,0.002696023475280652,-0.14993336647263145,-8.529270875163053,0.024467728566566316,-10.76501412437272,-0.14993336647263145,-8.529270875163053
2022-10-12,8,0.18600421142431434,-0.4007646042895997,19.687221838914663,122.0,0.00885935635327137,15,0.18643360271762002,-0.41106099335661694,10.719744431678308,135.0,0.012340881109538203,22,0.19157161522562782,-0.4103499063410715,6.999913839407914,42.0,0.0062379427130370615,0.000711087015545453,-3.7198305922703936,-0.010296389067017242,-8.967477407236355,0.000711087015545453,-3.7198305922703936
2022-10-17,10,0.1721411043752398,-0.4268119342498665,18.55734483046084,139.0,0.010955662455912972,17,0.17357943082786312,-0.5239899047962104,9.862431382276728,93.0,0.0065705004906278,24,0.1761246414207947,-0.45181853476735345,5.364373571667356,33.0,0.005722570313716104,0.07217137002885698,-4.498057810609373,-0.09717797054634392,-8.69491344818411,0.07217137002885698,-4.498057810609373
2022-10-19,8,0.15469982379554537,-0.39603256055367764,25.27621367000607,139.0,0.012607711935779366,15,0.15564047092885022,-0.49419362194997907,13.464332061993103,92.0,0.006083497604375098,36,0.15922995404141843,-0.38961531446071734,5.989860394687485,120.0,0.0068640795281967705,0.10457830748926172,-7.474471667305618,-0.09816106139630143,-11.811881608012966,0.10457830748926172,-7.474471667305618
2022-10-21,6,0.14139880500658472,-0.5223461327367682,31.674462520285104,142.0,0.02474711199710689,13,0.14283652719684262,-0.3512272233264966,16.769327774403596,112.0,0.009478890558542995,27,0.15987108857601584,-0.6607543263835487,5.495457513466233,28.0,0.003923268109789803,-0.3095271030570521,-11.273870260937363,0.17111890941027164,-14.905134745881508,-0.3095271030570521,-11.273870260937363
2022-10-24,10,0.1513235564925275,-0.4776280068306761,20.347113664296707,91.0,0.006863960681323071,17,0.1584852683625907,-0.5046377062614875,9.637524678899247,55.0,0.005024317314186722,31,0.15848163459645204,-0.5027939510873185,6.999753420359097,95.0,0.006536424344394446,0.001843755174169015,-2.63777125854015,-0.02700969943081144,-10.70958898539746,0.001843755174169015,-2.63777125854015
2022-10-25,9,0.14327267958721698,-0.4269920931927418,24.423796120170813,119.0,0.01387276385703182,16,0.14644615566787206,-0.41816321598910333,14.670558563927587,108.0,0.011225837295889947,30,0.15292330770644375,-0.4227693528356084,7.475566619313193,129.0,0.005819760749326124,-0.004606136846505071,-7.194991944614394,0.008828877203638452,-9.753237556243226,-0.004606136846505071,-7.194991944614394
2022-10-31,10,0.14009622712367942,-0.48202983030806235,22.626455795201498,106.0,0.0065197627450076096,17,0.14215724254077938,-0.43056496862826066,13.591573807366386,63.0,0.006497044539413925,31,0.1429374076838359,-0.509233044178874,8.712310437770977,21.0,0.003451810855085843,-0.07866807555061339,-4.879263369595408,0.05146486167980169,-9.034881987835112,-0.07866807555061339,-4.879263369595408
2022-11-02,8,0.15248707619371715,-0.45327393741737865,26.54740766274795,111.0,0.007207935485174921,15,0.15025954052892282,-0.3970579669552554,14.280557130957078,88.0,0.006287891627951578,29,0.1502769504135149,-0.44277778159570436,7.504290171468409,22.0,0.003617141535081888,-0.04571981464044894,-6.776266959488669,0.05621597046212323,-12.266850531790872,-0.04571981464044894,-6.776266959488669
2022-11-03,7,0.13307551510127902,-0.42809858869372586,32.09375734792318,122.0,0.007634396771645309,14,0.13607951813838687,-0.37126862372075253,17.549933236634292,101.0,0.0069545020679410595,28,0.1456652743823374,-0.4306464868206566,8.500021943882286,25.0,0.004030230764519178,-0.05937786309990406,-9.049911292752006,0.056829964972973324,-14.543824111288888,-0.05937786309990406,-9.049911292752006
2022-11-09,8,0.13440568744583492,-0.40715392991039856,30.475169643719024,107.0,0.00948301076135271,15,0.13363530509242363,-0.42800536142784373,18.442990959643467,125.0,0.012625505998395114,29,0.14926511539693274,-0.475517523420379,-4.076161832631615,15.0,0.004364341918816679,-0.04751216199253527,-22.519152792275083,-0.020851431517445174,-12.032178684075557,-0.04751216199253527,-22.519152792275083
2022-11-10,7,0.12928776826824118,-0.3844729434669334,33.06178829410473,114.0,0.009501475208161433,14,0.13267111339757257,-0.32050899132850064,18.460512932525553,131.0,0.007646477945064846,28,0.14154334377651728,-0.5197714935804729,8.19936561541531,19.0,0.004251076172599973,-0.19926250225197228,-10.261147317110243,0.06396395213843276,-14.601275361579177,-0.19926250225197228,-10.261147317110243
2022-11-11,6,0.11812374723350477,-0.5046762764929698,42.71331653852824,113.0,0.011112755383931364,13,0.11776645244817607,-0.4103598734943089,23.34432921047021,126.0,0.007498451099120527,27,0.12713316941973088,-0.35975663838968985,10.985648011535,32.0,0.004025820817668412,0.05060323510461906,-12.35868119893521,0.09431640299866084,-19.36898732805803,0.05060323510461906,-12.35868119893521
2022-11-16,8,0.12317272321927572,-0.46765214412532363,35.021054009496574,119.0,0.010917234306247317,15,0.12447023790910035,-0.40371445374418125,19.10431394322116,74.0,0.0075826487207582075,29,0.13485840178785882,-0.4401865575319581,8.459642174277688,17.0,0.006782035819638398,-0.03647210378777688,-10.644671768943473,0.06393769038114239,-15.916740066275413,-0.03647210378777688,-10.644671768943473
2022-11-17,7,0.11432435355934274,-0.5196217017061517,43.999662504128814,119.0,0.029613253528816413,14,0.11876866000661257,-0.39380581946367466,21.899141524067954,86.0,0.012972270823458303,28,0.12949416842374928,-0.6018839073602738,2.3724129838342436,16.0,0.006081725810402,-0.2080780878965991,-19.52672854023371,0.12581588224247708,-22.10052098006086,-0.2080780878965991,-19.52672854023371
2022-11-21,10,0.11862509725951993,-0.2329200558153819,28.57177781322947,95.0,0.004685812951256415,17,0.12156626617506026,-0.2930648279701501,17.128849466172653,63.0,0.006139655524753301,24,0.12517137162148967,-0.33552080202731316,13.007654891625636,30.0,0.003874690563827488,-0.04245597405716306,-4.121194574547017,-0.06014477215476821,-11.442928347056817,-0.04245597405716306,-4.121194574547017
2022-11-22,9,0.10763017361211474,-0.31599530774487605,35.1651091822643,94.0,0.007235554882556335,16,0.11067758944596574,-0.24495912355585447,21.34994497101365,65.0,0.005213386703733733,30,0.11604798454314796,-0.40506579237947943,12.37547867123942,16.0,0.003419494270212296,-0.16010666882362495,-8.974466299774228,0.07103618418902158,-13.815164211250654,-0.16010666882362495,-8.974466299774228
2022-11-23,8,0.11110712549024766,-0.40582212832848485,37.98504623037377,103.0,0.009583185199196018,15,0.10870405547643801,-0.2858287851590313,23.545045048357107,71.0,0.004272386057619937,29,0.11742989274080368,-0.4858842137732316,13.125095298239803,15.0,0.011116989985748114,-0.20005542861420028,-10.419949750117304,0.11999334316945354,-14.440001182016662,-0.20005542861420028,-10.419949750117304
2022-11-25,6,0.1089473622931988,-0.5408544130664734,48.12064253612358,114.0,0.0144612322916504,13,0.10240249760792658,-0.4065927359328163,27.52700876587071,93.0,0.005115416108200966,27,0.10877021297693232,-0.3944121255911251,10.40806735741669,25.0,0.0031667313537416366,0.012180610341691211,-17.11894140845402,0.1342616771336571,-20.593633770252872,0.012180610341691211,-17.11894140845402
2022-11-28,10,0.1139914513229071,-0.527990982698499,32.55901592919616,93.0,0.006041830222818542,17,0.11327328691705715,-0.5306360253369438,22.714739225846976,61.0,0.008073386018333106,31,0.1097660205152851,-0.3797045291928457,11.262086903095339,116.0,0.006469587835373018,0.15093149614409807,-11.452652322751637,-0.0026450426384447834,-9.84427670334918,0.15093149614409807,-11.452652322751637
2022-11-30,8,0.11381271416084728,-0.6335879005210727,41.474965981536904,99.0,0.01085820248741926,15,0.11279444030721666,-0.4278511863483896,26.0496316146571,74.0,0.006049725646952825,29,0.110101232181325,-0.40388737318696155,12.155404705024019,114.0,0.005499601651023435,0.023963813161428038,-13.89422690963308,0.20573671417268313,-15.425334366879806,0.023963813161428038,-13.89422690963308
2022-12-01,7,0.11193771737515806,-0.5127458894525401,45.94439751219371,116.0,0.017971163942895045,14,0.11068977348840235,-0.3295944149201242,26.563634575181396,81.0,0.005103969979827164,28,0.10723087548653462,-0.3123941428160325,12.166290814916051,122.0,0.007330206240783711,0.017200272104091696,-14.397343760265345,0.18315147453241587,-19.380762937012314,0.017200272104091696,-14.397343760265345
2022-12-07,8,0.12418951777551307,-0.25175679180549393,34.72080186349485,104.0,0.007610875919577784,15,0.12005786101456455,-0.2754376150149268,21.173688289911716,61.0,0.005041167818825315,29,0.12253268557130426,-0.31460070074299556,10.541961439020744,23.0,0.004495938993855165,-0.03916308572806876,-10.631726850890972,-0.023680823209432877,-13.547113573583133,-0.03916308572806876,-10.631726850890972
2022-12-12,10,0.11427308147358754,-0.3132066990924338,29.727908945025412,91.0,0.007199077165876777,17,0.11258739920390949,-0.32182692182859574,18.078663622225715,118.0,0.006866259493704732,24,0.11603512893329437,-0.3940615709150205,12.170200308891925,35.0,0.0032891923932928265,-0.07223464908642474,-5.90846331333379,-0.00862022273616192,-11.649245322799697,-0.07223464908642474,-5.90846331333379
2022-12-14,8,0.11027788022088267,-0.4735209408606751,40.09071785035462,97.0,0.012009914088575829,15,0.11160777093163829,-0.4101516202376576,21.94014084331906,121.0,0.008790002151766698,22,0.11142555983231543,-0.35604431185571417,15.340722343991283,39.0,0.004623009754046463,0.05410730838194344,-6.599418499327777,0.06336932062301748,-18.15057700703556,0.05410730838194344,-6.599418499327777
2022-12-16,6,0.12924185803638402,-0.2111224579226969,35.73603362581594,123.0,0.014141129711766955,13,0.12723425158708587,-0.24553487762463622,20.281691764959135,129.0,0.011709628704432552,27,0.12485550183960638,-0.4323642684462349,10.945234511480393,23.0,0.0027121517705935975,-0.18682939082159866,-9.336457253478741,-0.03441241970193931,-15.454341860856808,-0.18682939082159866,-9.336457253478741
2022-12-19,10,0.12798767694056468,-0.3262793828775985,25.869873898553667,125.0,0.018557154334167113,17,0.1203776657781003,-0.29129785247856177,18.02542538930894,79.0,0.007644208178654851,24,0.1215018895738044,-0.40806672679570166,15.228494806300304,25.0,0.003139140978171194,-0.11676887431713989,-2.796930583008635,0.03498153039903673,-7.844448509244728,-0.11676887431713989,-2.796930583008635
2022-12-20,9,0.13191658447627347,-0.28362341590641393,27.866529791513344,120.0,0.017892601230127002,16,0.12147527779527582,-0.20266141677025062,19.588770754266083,87.0,0.006475970923062682,30,0.12615584096092353,-0.45116711297619516,5.532282173153701,17.0,0.0024452847867787652,-0.24850569620594454,-14.056488581112383,0.08096199913616331,-8.277759037247261,-0.24850569620594454,-14.056488581112383
2022-12-21,8,0.15232770204166518,-0.44012513367938944,31.014516897405677,129.0,0.010427682846710012,15,0.1408272993011211,-0.2392730958843382,20.581236033114884,96.0,0.0068552237834885454,29,0.13655511940390153,-0.6296704763995502,10.689545571666276,19.0,0.004995405232187689,-0.390397380515212,-9.891690461448608,0.20085203779505123,-10.433280864290793,-0.390397380515212,-9.891690461448608
2022-12-26,10,0.1529570535239141,-0.3642884600641705,22.070429006542636,110.0,0.010644213304881826,17,0.14380166848341905,-0.4347831885063157,15.928293794044848,73.0,0.00520247075351286,30,0.14237843218743343,-0.4156391547329409,9.146439554233957,132.0,0.004778114702151221,0.019144033773374813,-6.78185423981089,-0.07049472844214522,-6.142135212497788,0.019144033773374813,-6.78185423981089
2022-12-28,8,0.1439239871730838,-0.45952506814992145,26.75540149650052,113.0,0.013835690007801934,15,0.13323785941103355,-0.5168517374447134,18.917723511084553,84.0,0.006380213617998786,28,0.13695184713970734,-0.40217536795971565,9.660974114982373,134.0,0.006762253491130644,0.11467636948499771,-9.25674939610218,-0.05732666929479191,-7.837677985415969,0.11467636948499771,-9.25674939610218
2022-12-29,7,0.14354040455545436,-0.3644574271710781,27.268242015611595,129.0,0.030298379347891827,14,0.12207944872131685,-0.3878825456457198,20.525636969831456,89.0,0.005752074994059072,27,0.13187228934349668,-0.3463218414610334,10.840724750316472,134.0,0.010694957645313995,0.04156070418468638,-9.684912219514985,-0.023425118474641682,-6.742605045780138,0.04156070418468638,-9.684912219514985
2022-12-30,6,0.14103551107518997,-0.2121513879328385,28.12549027645854,138.0,0.019039976765075847,13,0.12136042184162801,-0.18737375219496044,23.16683210928678,98.0,0.014893399518137247,26,0.1307410549196975,-0.34853523378668927,10.850454928306757,125.0,0.008780742696934647,-0.16116148159172883,-12.316377180980023,0.024777635737878057,-4.958658167171759,-0.16116148159172883,-12.316377180980023
2023-01-02,10,0.12575717620812657,-0.301165797565243,26.050556943408157,99.0,0.006434618110425325,17,0.12888580887285456,-0.4405127433767936,15.158679049121428,63.0,0.004459830640755835,23,0.1280061599135996,-0.34844815917741867,12.586282804054079,129.0,0.006584787527087683,0.09206458419937491,-2.572396245067349,-0.1393469458115506,-10.89187789428673,0.09206458419937491,-2.572396245067349
2023-01-04,8,0.13372969186511754,-0.06969924252366899,33.117903850535534,108.0,0.011485792588468442,15,0.1310414330682257,-0.31664078344743096,16.99070371613154,72.0,0.004720840589187904,29,0.14473489294607944,-0.383578323234494,8.474494505813098,29.0,0.003250201598561562,-0.06693753978706302,-8.516209210318443,-0.24694154092376197,-16.127200134403992,-0.06693753978706302,-8.516209210318443
2023-01-09,10,0.1250373652887698,-0.22555888772070742,26.356336029430377,101.0,0.008607517104405344,16,0.1267514317043873,-0.2989786813909414,16.761450044141892,129.0,0.008095107812600411,24,0.13743570407186578,-0.41829660322351836,11.83107103173856,41.0,0.005025473013924175,-0.11931792183257695,-4.930379012403332,-0.07341979367023399,-9.594885985288485,-0.11931792183257695,-4.930379012403332
2023-01-11,8,0.1385881633005618,-0.10341696469900297,29.144454060732023,103.0,0.007050067359815205,14,0.13984722299029875,-0.251892819856271,17.026505747390825,126.0,0.007872487696345515,22,0.1486548946756404,-0.4835606608482842,9.672600238850809,41.0,0.003596748208078612,-0.2316678409920132,-7.3539055085400165,-0.14847585515726802,-12.117948313341198,-0.2316678409920132,-7.3539055085400165
2023-01-12,7,0.13775021587818087,-0.01604473427180808,31.437526190085084,111.0,0.008756503918939958,13,0.13802355741642647,-0.22976843147074388,18.354185781042933,125.0,0.0066186813751992445,28,0.15197526980452059,-0.460723080327599,3.520698121555009,20.0,0.0038667630587225286,-0.23095464885685513,-14.833487659487924,-0.2137236971989358,-13.083340409042151,-0.23095464885685513,-14.833487659487924
2023-01-16,9,0.1446640363996374,-0.1673785364913798,23.342076292100828,134.0,0.012818790192710814,17,0.1456237456718693,-0.2675321252666747,14.427018582531339,79.0,0.0055021005492750154,24,0.14806357962131775,-0.3638495386180074,9.268185058111278,34.0,0.00329078630140452,-0.0963174133513327,-5.158833524420061,-0.1001535887752949,-8.915057709569489,-0.0963174133513327,-5.158833524420061
2023-01-18,7,0.13655639158688143,-0.46797997419476944,29.67690920131319,132.0,0.016393265005622264,15,0.13560051799987624,-0.4613797256271054,19.2225780791386,88.0,0.005502859775695133,36,0.13317674162241172,-0.39980042495883905,7.232122399856957,102.0,0.005901719276168606,0.061579300668266335,-11.990455679281643,0.006600248567664058,-10.45433112217459,0.061579300668266335,-11.990455679281643
2023-01-23,10,0.13157703619759245,-0.24294169328026016,25.442619700755642,110.0,0.007545739208072323,17,0.12658611232668987,-0.2815891604593981,17.311235687318483,70.0,0.006066651528376883,31,0.12722193922234995,-0.33557008220868806,7.290339823758263,105.0,0.004685519302525246,-0.05398092174928998,-10.02089586356022,-0.03864746717913792,-8.13138401343716,-0.05398092174928998,-10.02089586356022
2023-01-24,9,0.1274656761834412,-0.2823011351952319,28.814384450231987,107.0,0.01040426812975911,16,0.12565765209846033,-0.3008116418718578,18.221788992686914,70.0,0.005111194435602995,30,0.12749169834026805,-0.3548755977753239,7.164176951748296,104.0,0.005158374961218222,-0.05406395590346608,-11.057612040938618,-0.018510506676625904,-10.592595457545073,-0.05406395590346608,-11.057612040938618
2023-01-30,10,0.19910676745484948,-0.23310021478208032,18.410930417231967,114.0,0.014017602464582127,17,0.1843707125216193,-0.3718479211168241,11.084428524014552,84.0,0.007289998742502419,31,0.1594202346923811,-0.1419109896957468,14.999161211335384,19.0,0.017998137101311203,0.22993693142107727,3.914732687320832,-0.13874770633474376,-7.326501893217415,0.22993693142107727,3.914732687320832
2023-02-01,8,0.1899403616422168,-0.33621500470094223,25.025200451480856,113.0,0.018030442633866446,15,0.1714974400641159,-0.6385292711644222,14.908339093927193,86.0,0.007550537382555762,29,0.1517961316017175,-0.5587063566972386,15.538360376962224,30.0,0.008027681953334335,0.07982291446718359,0.6300212830350311,-0.3023142664634799,-10.116861357553663,0.07982291446718359,0.6300212830350311
2023-02-03,6,0.14495328275297958,-0.30150009723398086,33.24089353328584,113.0,0.028114970663354763,13,0.12674637940468753,-0.5632628485299227,21.57808241287321,98.0,0.006093796219836259,27,0.12906173541083438,-0.46654534956751975,13.378513704249464,47.0,0.007782735599365655,0.09671749896240295,-8.199568708623747,-0.26176275129594184,-11.66281112041263,0.09671749896240295,-8.199568708623747
2023-02-06,10,0.13353682596694816,-0.3863908008655993,25.38604139576327,97.0,0.006710314622524379,17,0.13229629909115437,-0.32789419449446044,14.272850535547303,118.0,0.006946919109391919,24,0.13425883897278304,-0.37116861987237276,12.174549427863978,58.0,0.0038027780990241684,-0.04327442537791232,-2.0983011076833247,0.05849660637113885,-11.113190860215969,-0.04327442537791232,-2.0983011076833247
2023-02-07,9,0.13014788191220034,-0.2645646943330717,27.64567483886759,96.0,0.006104959257783541,16,0.13014920211079667,-0.3018887263227845,15.35445594308133,116.0,0.008854714234242512,30,0.1260533652133028,-0.7061765969465992,19.3614904730432,11.0,0.0014899611412997774,-0.40428787062381466,4.007034529961871,-0.03732403198971279,-12.291218895786258,-0.40428787062381466,4.007034529961871
2023-02-08,8,0.11925731400808234,-0.4658860554027642,36.00578171872846,102.0,0.00887160258640145,15,0.11806149948303615,-0.34967862826046126,19.91784250353875,117.0,0.007688524354060985,29,0.1205574530991372,-0.3171501039389913,29.9816970635736,13.0,0.0013745156731084073,0.032528524321469965,10.063854560034848,0.11620742714230292,-16.087939215189706,0.032528524321469965,10.063854560034848
